state_name,state,state_fips,year,Population,Employment,Unemployment,Unemploymentrate,MarginallyFoodInsecure,FoodInsecure,VeryLowFoodSecure,GrossStateProduct,Numberoflowincomeuninsuredc,PercentLowIncomeUnisuredChil,Personalincome,Workerscompensation,AFDCTANFRecipients,AFDCTANFCaseloads,FoodStampSNAPRecipients,FoodStampSNAPCaseloads,AFDCTANFBenefitfor2Personf,AFDCTANFBenefitfor3personf,AFDCTANFbenefitfor4personf,FSSNAPBenefitfor1personfam,FSSNAPBenefitfor2personfam,FSSNAPBenefitfor3personfam,FSSNAPBenefitfor4personfam,AFDCTANF_FS2PersonBenefit,AFDCTANF_FS3PersonBenefit,AFDCTANF_FS4PersonBenefit,ChildonlyAFDCTANFcases,SSIFederal,SSIState,TotalSSI,SSI_FSBenefit,NumberofPoorthousands,PovertyRate,GovernorisDemocrat1Yes,NumberinLowerHouseDemocrat,NumberinLowerHouseRepublican,FractionofStateHousethatis,NumberinUpperHouseDemocrat,NumberinUpperHouseRepublican,FractionofStateSenatethatis,EITCPhaseInRateNoDependents,EITCPhaseInRate1Dependent,EITCPhaseInRate2Dependents,EITCPhaseInRate3Dependents,EITCMaximumCreditNoDependent,EITCMaximumCredit1Dependent,EITCMaximumCredit2Dependents,EITCMaximumCredit3Dependents,EITCPhaseOutRateNoDependent,EITCPhaseOutRate1Dependent,EITCPhaseOutRate2Dependents,EITCPhaseOutRate3Dependents,StateEITCRate,WisconsinEITCRate2Dependents,WisconsinEITCRate3Dependents,RefundableStateEITC1Yes,FederalMinimumWage,StateMinimumWage,SSIrecipients,SSIrecipientsAged,SSIrecipientsBlind,SSIrecipientsDisabled,Medicaidbeneficiaries,WICparticipation,NSLPFreeParticipation,NSLPReducedParticipation,NSLPTotalParticipation,SBPFreeParticipation,SBPReducedParticipation,SBPTotalParticipation,BW
AK,2,2,2005,666946,320811,23748,6.9,25.50606,14.75666,5.039183,39788.7,7,3.4,25956900,17938,12048,4381,55567,20224,821,923,1025,177,324,465,590,1145,1366,1562,1120.416666666667,579,362,941,1090,66,10,0,14,26,.35,8,12,.4,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,7.15,11027,2158,98,8771,99445,26840,26016,6719,52091,8995,1478,12930,
AZ,3,4,2005,5839077,2748372,134854,4.7,26.59381,13.73099,4.115083,228232.6,212,12.6,188136500,457146,98894,43338,550291,220498,275,347,418,149,274,393,499,549,740,917,19127.75,579,0,579,711,917,15.2,1,22,38,.3666666666666666,12,18,.4,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,97703,13448,901,83354,1096553,177538,334277.4898,57936.9495,579435,142227.0296,17645.2312,191857,
AR,4,5,2005,2781097,1275448,70465,5.2,25.75651,14.29247,4.855079,89643.10000000001,49,6.9,78000300,43104,18759,8642,373764,152916,162,204,247,149,274,393,499,436,597,746,4439.916666666667,579,0,579,711,382,13.8,0,72,28,.72,27,8,.7714285714285715,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,91043,9782,797,80464,613167,88463,182704.8848,32741.5682,335891,102059.208,12032.2924,138431,
CA,5,6,2005,35827943,16582651,947413,5.4,20.17754,11.75541,3.449782,1752648.9,854,8.5,1407285500,3435488,1087862,463569,1992024,785682,584,723,862,149,274,393,499,839,1056,1259,221805.0833333333,579,226,805,869,4716,13.2,0,48,32,.6,25,15,.625,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,6.75,1212069,356224,21752,834093,8058939,1309413,1776802.6661,364433.0011,2866246,750894.0651,110084.7573,969942,
CO,6,8,2005,4631888,2435082,128818,5,18.72313,12.21996,4.574363,220307.4,99,8.1,175273000,493889,38313,15268,245926,107405,280,356,432,149,274,393,499,554,749,931,5062.833333333333,579,25,604,728,530,11.4,0,35,30,.54,18,17,.5142857142857142,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,55441,8546,526,46369,410081,84013,147087.8776,31533.8678,336565,54302.2,7466.5049,78172,
CT,7,9,2005,3506956,1709382,87594,4.9,14.199,7.920197,2.462863,208660.9,42,4.8,175470600,70242,40109,19830,204146,107492,513,636,741,149,274,393,499,787,995,1174,8527,579,168,747,829,326,9.300000000000001,0,99,52,.6556291390728477,24,12,.6666666666666666,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,7.1,52147,6752,468,44927,448373,52059,114500.0337,23684.1602,301773,41461.4383,3990.5873,53172,
DE,8,10,2005,845150,414465,17944,4.1,13.33697,7.018678,2.12896,52028.2,14,6.8,33303100,16054,12530,5606,61586,26052,270,338,407,149,274,393,499,544,731,906,2581.416666666667,579,0,579,711,78,9.199999999999999,1,15,25,.375,13,8,.6190476190476191,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,6.15,13664,1315,104,12245,139034,19361,32606.6751,5967.6037,81032,15674.2958,1913.6682,25157,
DC,9,11,2005,567136,295484,20132,6.4,24.43327,13.13631,4.093639,85349.2,6,4.9,30163900,25283,41980,16873,88799,44362,298,379,463,149,274,393,499,572,772,962,6759.75,579,0,579,711,115,21.3,.,,,,11,1,.9166666666666666,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.35,,,1,5.15,7,21166,1984,155,19027,142097,15923,35950.968,2603.082,46976,15001.7582,937.625,18418,
FL,10,12,2005,17842038,8398974,321996,3.7,16.31962,8.4213,3.023361,697260.1,465,11.1,642506700,412515,106815,59853,1381804,657576,241,303,364,149,274,393,499,515,696,863,41149.5,579,0,579,711,1975,11.1,0,36,84,.3,14,26,.35,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,422466,98645,2951,320870,2262138,371365,865652.3551,157892.3995,1523765,412480.6468,52393.7623,577472,
GA,11,13,2005,8925922,4341223,245197,5.3,21.52849,13.33302,4.044896,386999.9,168,6.8,297505600,118758,90123,41747,921427,375739,235,280,330,149,274,393,499,509,673,829,25256.41666666667,579,0,579,711,1298,14.4,0,80,99,.446927374301676,22,34,.3928571428571428,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,202747,27402,2044,173301,1370706,267452,588950.2439999999,113970.1608,1205372,327198.3176,43926.8435,468925,
HI,12,15,2005,1292729,608957,17955,2.9,16.15397,10.29349,3.610394,58658.7,6,1.8,47306300,30831,20307,7996,93548,47309,452,570,687,222,408,585,742,860,1155,1429,2246.75,579,0,579,801,110,8.6,0,41,10,.803921568627451,20,5,.8,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,6.25,22689,6540,203,15946,190185,32586,40892.4471,17639.7872,121189,20181.3129,4460.4143,38198,
ID,13,16,2005,1428241,702291,29379,4,20.44434,12.5343,2.647398,47958.1,28,6.7,41843200,140504,3310,1860,93441,37151,309,309,309,149,274,393,499,583,702,808,1333.916666666667,579,52,631,747,143,9.9,0,13,57,.1857142857142857,7,28,.2,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,22200,1780,206,20214,175428,37850,63600.0509,20581.9268,155700,31951.5059,5916.6802,49570,
IL,14,17,2005,12609903,6033913,363895,5.7,15.84561,8.513391,2.554315,589149.4,197,5.8,476560100,95299,96336,38391,1158271,520350,292,393,435,149,274,393,499,566,786,934,19409.33333333333,579,0,579,711,1441,11.5,1,65,53,.5508474576271186,31,27,.5344827586206896,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.05,,,1,5.15,6.5,258553,30414,2389,225750,2017325,275094,613806.2195,83984.4633,1104595,187174.4421,13112.8721,229463,
IN,15,18,2005,6278616,3029959,175477,5.5,15.84865,11.06704,3.630701,243862.2,85,5.1,197696800,41179,124777,44042,556285,240045,229,288,346,149,274,393,499,503,681,845,18192.75,579,0,579,711,774,12.6,0,48,52,.48,17,33,.34,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.06,,,1,5.15,5.15,98555,5884,949,91722,814469,134706,249263.7238,62465.3951,700890,108823.522,14269.1798,153456,
IA,16,19,2005,2964454,1560169,69595,4.3,21.17802,13.87485,4.331236,122256.2,18,2.6,96563600,14308,42884,17707,206696,89655,361,426,495,149,274,393,499,635,819,994,5283.75,579,0,579,711,327,11.3,1,49,51,.49,25,25,.5,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.065,,,0,5.15,5.15,43388,3612,780,38996,307998,67823,104396.2019,33199.6442,385011,42748.3056,7478.2849,75515,
KS,17,20,2005,2745299,1392024,73616,5,22.06895,11.75756,3.519071,103966.3,31,4.3,88707300,20090,46026,17622,177782,78165,352,429,497,149,274,393,499,626,822,996,4720.083333333333,579,0,579,711,337,12.5,1,42,83,.336,10,30,.25,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.15,,,1,5.15,2.65,39154,3311,355,35488,267177,68218,116711.3513,35762.2088,326805,53003.1576,9979.8637,81085,
KY,18,21,2005,4182742,1881943,117834,5.9,25.01354,15.36591,5.613575,142708,54,5.2,121757800,140012,75005,34701,570277,245707,225,262,328,149,274,393,499,499,655,827,16813.83333333333,579,0,579,711,599,14.8,0,57,43,.57,15,22,.4054054054054054,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,180225,14162,1429,164634,688212,121644,249797.0607,49714.7871,534807,146525.0325,19566.5078,213618,
LA,19,22,2005,4576628,1921385,148018,7.2,26.3376,15.0976,5.857925,197783.5,59,5.3,135921300,46060,37458,16103,807896,318126,188,240,284,149,274,393,499,462,633,783,10228.58333333333,579,0,579,711,748,18.3,1,67,37,.6442307692307693,24,15,.6153846153846154,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,155803,17588,1650,136565,1003951,143362,361166.2378,49164.8193,615879,191979.4352,16426.5729,242466,
ME,20,23,2005,1318787,663132,34021,4.9,27.05738,17.20589,6.177026,45869.8,15,5.2,43448500,18445,25509,9543,152910,78170,363,485,611,149,274,393,499,637,878,1083,2492.416666666667,579,10,589,718,166,12.6,1,76,73,.5100671140939598,19,16,.5428571428571428,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.05,,,0,5.15,6.5,31978,2449,231,29298,269654,23454,40161.5868,10373.284,107685,18113.8052,3055.8554,30420,
MD,21,24,2005,5592379,2803487,121059,4.1,19.48059,11.77713,5.125134,266065.2,58,4,245174200,417310,54851,23134,288943,131556,380,482,583,149,274,393,499,654,875,1064,8731.833333333334,579,0,579,711,542,9.699999999999999,0,98,43,.6950354609929078,33,14,.7021276595744681,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.2,,,1,5.15,5.15,94418,15251,677,78490,711307,108540,177966.8428,46931.0428,438302,77507.33779999999,14357.9327,123971,
MA,22,25,2005,6403290,3220089,164027,4.8,13.4823,8.150551,2.216335,346084.7,22,1.4,285642500,106611,103906,48824,368122,176121,518,618,713,149,274,393,499,792,982,1155,17883.58333333333,579,128,707,801,641,10.1,0,136,21,.8662420382165605,34,6,.85,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.15,,,1,5.15,6.75,171488,44653,3867,122968,1014586,114161,196575.1432,35584.3553,558107,93108.0349,8128.8399,121875,
MI,23,26,2005,10051137,4738902,344228,6.8,20.25227,13.02613,4.319168,394141.2,68,2.6,330450500,76718,214547,80590,1047594,469976,371,459,563,149,274,393,499,645,852,1050,26904,579,14,593,721,1196,12,1,52,58,.4727272727272727,16,22,.4210526315789473,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,222073,16878,1748,203447,1482322,226601,390516.9953,76584.1922,869217,171971.6151,17481.5522,230158,
MN,24,27,2005,5119598,2762733,117027,4.1,16.85281,8.468149,3.130125,243069.9,37,2.9,195112700,107909,72812,28996,259937,124398,437,532,621,149,274,393,499,711,922,1090,9397.916666666666,579,61,640,754,412,8.1,0,66,68,.4925373134328358,35,31,.5303030303030303,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.33,,,1,5.15,6.15,72915,10023,712,62180,584860,123275,162115.2617,51244.5354,590260,66694.7121,14930.9547,117119,
MS,25,28,2005,2905943,1218825,98567,7.5,31.55099,17.76474,4.202713,81224.5,71,8.800000000000001,77596400,31630,34695,16060,434958,174500,146,170,194,149,274,393,499,420,563,693,7630,579,0,579,711,571,20.1,0,75,47,.6147540983606558,28,24,.5384615384615384,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,124561,15161,1018,108382,671918,101694,263126.7504,35369.3954,398951,149144.2837,12906.6526,181624,
MO,26,29,2005,5790300,2847006,162328,5.4,20.64491,13.23764,4.236584,225089,72,5,187528700,93256,96611,40061,766425,298380,234,292,342,149,274,393,499,508,685,841,11579.91666666667,579,0,579,711,659,11.6,0,66,97,.4049079754601227,10,22,.3125,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,117613,9537,955,107121,1018319,132227,267047.6561,55201.0372,624385,134210.8342,18091.938,196507,
MT,27,30,2005,940102,464907,21147,4.4,14.45133,9.281494,3.32169,30528,21,9.5,28000600,128347,12224,4614,80870,34573,328,405,482,149,274,393,499,602,798,981,1526.416666666667,579,0,579,711,128,13.8,1,49,50,.494949494949495,27,23,.54,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,14784,1105,135,13544,86252,21102,30700.0037,8653.7227,79664,13479.8973,2162.3598,20526,
NE,28,31,2005,1761497,935906,37086,3.8,17.07881,10.65195,3.300917,74120,15,3.2,60790100,9568,25136,10017,117415,49948,293,364,435,149,274,393,499,567,757,934,3574,579,9,588,717,167,9.5,0,,,,,,,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,22334,2026,241,20067,203093,40818,72017.11930000001,22749.1383,228691,27861.6073,4793.9162,46114,
NV,29,32,2005,2432143,1173709,50122,4.1,17.04187,10.43088,4.872528,117056.1,50,7.4,92671100,37665,15601,6788,121707,54877,289,348,407,149,274,393,499,563,741,906,3815.666666666667,579,36,615,736,260,10.6,0,26,16,.6190476190476191,9,12,.4285714285714285,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,32977,8527,693,23757,175513,48803,90916.05,19462.0116,172292,37267.4741,5160.2022,52867,
NH,30,33,2005,1298492,700026,25823,3.6,14.20967,6.525768,1.791801,56346.8,5,1.6,52878800,16111,14114,6144,52310,25198,556,625,688,149,274,393,499,820,987,1137,1948,579,27,606,730,73,5.6,1,147,250,.3702770780856423,8,16,.3333333333333333,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,13636,869,140,12627,108445,16677,22919.5442,7859.5203,113074,8615.873100000001,1438.1399,18987,
NJ,31,34,2005,8651974,4194895,196684,4.5,15.68208,9.345643000000001,1.874002,440493.8,112,4.9,387392700,351638,105135,43071,392416,186661,322,424,488,149,274,393,499,596,817,987,14798.08333333333,579,31,610,733,592,6.8,1,47,33,.5875,22,18,.55,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.2,,,1,5.15,6.15,152352,33551,994,117807,828922,146888,263394.3273,59917.1513,629815,102882.1443,13186.0925,141717,
NM,32,35,2005,1932274,871248,46908,5.1,30.86202,19.98244,5.69774,73662.3,84,15.9,55838300,36318,45314,17566,240637,93094,310,389,468,149,274,393,499,584,782,967,5720.916666666667,579,0,579,711,347,17.9,1,42,28,.6,24,18,.5714285714285714,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,53773,8589,491,44693,412709,64216,136539.3827,23252.2231,211792,75203.3977,10247.6307,102755,
NY,33,36,2005,19132610,8986859,474007,5,18.16475,10.55619,2.614725,1012180.8,211,4.4,782613000,2008779,323134,141512,1754861,915703,501,691,825,149,274,393,499,775,1033,1233,62947.16666666666,579,87,666,772,2760,14.5,0,104,46,.6933333333333334,28,34,.4516129032258064,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.3,,,1,5.15,6,635079,134506,3015,497558,4185741,482807,984233.3017,167383.953,1823454,380400.4334,43783.7315,514762,
NC,34,37,2005,8705407,4091039,226389,5.2,22.94621,12.23349,3.03859,351337.3,180,7.8,281033800,96478,67644,33773,799747,343397,236,272,297,149,274,393,499,510,665,796,20134.41666666667,579,0,579,711,1115,13.1,1,63,57,.525,29,21,.58,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,199270,25384,1801,172085,1233106,225252,456849.3019,88419.98390000001,915560,243885.1501,31224.5815,343329,
ND,35,38,2005,646089,343508,12037,3.4,12.74194,6.500518,1.423393,24461.1,9,5.7,20381700,117233,7334,2856,42204,18927,378,477,573,149,274,393,499,652,870,1057,706.25,579,0,579,711,70,11.2,0,27,67,.2872340425531915,15,32,.3191489361702128,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,7917,971,76,6870,53919,14248,20304.0652,6878.2637,78418,8706.2583,1594.3225,16419,
OH,36,39,2005,11463320,5541082,348964,5.9,22.41239,14.45348,4.169766,465892.9,139,4.9,373440500,1988246,179422,82597,1007172,448524,305,373,461,149,274,393,499,579,766,960,43241,579,0,579,711,1392,12.3,0,40,59,.404040404040404,11,22,.3333333333333333,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,4.25,250283,15242,1930,233111,1716021,272632,430494.9596,85320.52830000001,1060938,180285.5302,17060.0996,242114,
OK,37,40,2005,3548597,1627110,76183,4.5,25.81443,15.04726,4.123318,124370.4,55,6.2,111113400,308861,27876,12073,424402,172837,225,292,361,149,274,393,499,499,685,860,6400.916666666667,579,48,627,745,543,15.6,1,44,57,.4356435643564356,26,22,.5416666666666666,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.05,,,1,5.15,5.15,79564,8066,791,70707,557786,119779,216104.7196,45146.4317,402917,124522.3475,18433.0555,176011,
OR,38,41,2005,3613202,1731845,113916,6.2,22.76329,14.62743,2.525658,143592,71,7.7,117413600,582414,44432,19488,429358,218297,395,460,565,149,274,393,499,669,853,1051,8780.833333333334,579,2,581,712,436,12,1,27,33,.45,18,12,.6,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.05,,,1,5.15,7.25,60557,7772,670,52115,405017,102793,148921.4258,31806.8363,291326,88584.16800000001,12462.241,128404,
PA,39,42,2005,12449990,5940570,310832,5,18.68738,10.30591,2.952743,504870.6,149,5,451950400,373051,253352,96635,1042809,471960,330,421,514,149,274,393,499,604,814,1013,28061.41666666667,579,27,606,730,1372,11.2,1,93,110,.458128078817734,18,29,.3829787234042553,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,317462,29562,2198,285702,1693509,240754,420335.1588,92895.1347,1121383,164653.3923,19488.2413,237499,
RI,40,44,2005,1067916,537194,28541,5,20.41235,12.04347,4.038604,45133.1,7,2.8,39747500,13938,27017,10715,76085,34751,449,554,634,149,274,393,499,723,937,1099,2871.333333333333,579,57,636,751,127,12.1,0,60,15,.8,33,5,.868421052631579,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.1,,,1,5.15,6.75,30194,3934,197,26063,185935,22914,41278.5035,7349.6594,84080,19113.2465,2019.0011,25633,
SC,41,45,2005,4270150,1929233,139366,6.7,28.48063,16.46939,6.770095,142615.1,61,5.8,124566600,255726,36069,15854,521125,219503,163,205,248,149,274,393,499,437,598,747,7795.5,579,0,579,711,626,15,0,50,74,.4032258064516129,20,26,.4347826086956522,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,105341,12303,1386,91652,855887,108341,270125.1127,42173.7835,482820,154293.0709,16082.6275,202615,
SD,42,46,2005,775493,414209,16397,3.8,19.82272,10.39722,3.178676,30535,9,4.7,26112500,15954,6059,2771,56095,22483,448,501,553,149,274,393,499,722,894,1043,1777.166666666667,579,15,594,721,90,11.8,0,19,51,.2714285714285714,10,25,.2857142857142857,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,12573,1673,95,10805,100196,21580,33707.9449,10093.4696,103986,14923.9838,2002.7641,21992,
TN,43,47,2005,5991057,2743383,161411,5.6,23.5104,15.73477,5.316803,228126.3,101,6.8,187942300,87486,186025,70572,849703,374011,142,185,226,149,274,393,499,416,578,725,18155.58333333333,579,0,579,711,872,14.9,1,53,46,.5353535353535354,16,17,.4848484848484849,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,161099,16915,1550,142634,1386983,155330,329573.6121,56947.0421,660282,168585.4998,20248.5693,232310,
TX,44,48,2005,22778123,10523257,600983,5.4,27.32367,16.59323,5.158321,986202.7,855,12.7,745858700,555189,201365,86739,2451197,941050,193,223,268,149,274,393,499,467,616,767,50913.33333333334,579,0,579,711,3681,16.2,0,63,87,.42,12,19,.3870967741935484,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,501762,109823,6531,385408,2976438,892195,1750728.906,290357.5278,2892593,981702.3404,112414.1479,1290127,
UT,45,49,2005,2457719,1220617,51828,4.1,27.8399,15.62335,5.294566,94303,58,7.3,70861600,246476,22758,9030,133263,53162,380,474,555,149,274,393,499,654,867,1044,3007.916666666667,579,0,579,711,232,9.199999999999999,0,19,56,.2533333333333334,8,21,.2758620689655172,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,22587,2245,258,20084,210038,68147,97452.4094,36379.503,297669,35576.1574,6312.8367,52473,
VT,46,50,2005,621215,338553,12213,3.5,16.1332,9.862147999999999,3.18445,23500.9,3,2.2,21726800,5723,11412,4570,45218,22355,604,709,795,149,274,393,499,853,1046,1212,1025.833333333333,579,52,631,747,47,7.6,0,83,60,.5804195804195804,21,9,.7,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.32,,,1,5.15,7,13138,1136,89,11913,126600,16306,17592.9611,5282.6339,55363,10247.8796,1978.0052,18666,
VA,47,51,2005,7577105,3757592,139450,3.6,15.70891,8.619916999999999,2.623393,360842.3,100,5.2,305046900,129294,28241,9916,488481,214983,323,389,451,149,274,393,499,597,782,950,0,579,0,579,711,684,9.199999999999999,1,38,60,.3877551020408163,16,24,.4,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,137340,20830,1293,115217,713814,138221,261761.147,65070.7548,730970,125531.8256,19175.858,195752,
WA,48,53,2005,6257305,3082399,181304,5.6,18.74937,11.16541,3.420982,295858.7,83,5.2,235828100,1624123,136882,56823,508472,250788,440,546,642,149,274,393,499,714,932,1105,21435.08333333333,579,26,605,729,636,10.2,1,55,43,.5612244897959183,26,23,.5306122448979592,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,7.35,115563,14697,960,99906,935955,160703,230049.7419,61766.7894,513488,102993.7205,16842.9828,144909,
WV,49,54,2005,1820492,750561,40421,5.1,18.51464,10.16253,2.613364,53292.7,15,3.6,48861000,169198,27218,12003,262442,114038,301,340,384,149,274,393,499,575,733,883,5308,579,0,579,711,276,15.4,1,68,32,.68,21,13,.6176470588235294,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,76728,4258,576,71894,305593,49961,94110.1246,21893.0584,202574,54776.7918,9924.551799999999,89609,
WI,50,55,2005,5546166,2878086,143000,4.7,18.52202,11.42019,3.186224,225590.7,60,4.3,190975800,34228,46609,20199,345748,143459,628,628,628,149,274,393,499,870,989,1095,11487.83333333333,579,84,663,770,553,10.2,1,39,60,.3939393939393939,14,19,.4242424242424243,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,.04,.14,.43,1,5.15,5.7,92225,8375,936,82914,822220,112942,175550.7307,50362.061,583338,51886.624,8383.2155,81943,
WY,51,56,2005,514157,266630,9897,3.6,25.67267,12.82544,4.259548,27219.2,7,5.8,19661100,120849,548,310,25481,10422,320,340,340,149,274,393,499,594,733,839,247.0833333333333,579,10,589,718,54,10.6,1,14,46,.2333333333333333,7,23,.2333333333333333,.0765,.34,.4,.4,399,2662,4400,4400,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,5797,441,44,5312,60919,12699,16436.5876,6482.8394,51187,7012.8046,1601.6378,11885,
AL,1,1,2006,4628981,2080233,87576,4,20.72831,11.84167,2.535343,164347.8,64,5.4,145175800,79652,44693,19162,546684,220345,190,215,245,152,278,399,506,468,614,751,9069.083333333334,603,0,603,734,650,14.3,0,62,43,.59,25,10,.7142857142857143,.0765,.34,.4,.4,412,2747,4536,4536,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,164764,16659,929,147176,773709,121760,297068.6408,53923.6139,574060,141681.4131,16233.9997,189115,
AK,2,2,2006,675302,326542,23149,6.6,22.65892,10.37686,3.5909,44457.1,8,4.5,27726700,17942,9824,3614,57153,21172,821,923,1025,181,333,425,517,1154,1332,1495,1025.083333333333,603,362,965,1117,58,8.9,0,17,23,.43,8,12,.4,.0765,.34,.4,.4,412,2747,4536,4536,.0765,.1598,.2106,.2106,0,,,0,5.15,7.15,11340,2114,102,9124,100682,25229,28108.0531,6437.8562,53363,10004.3469,1525.9096,14254,
AZ,3,4,2006,6029141,2864385,126056,4.2,23.81918,16.00563,5.430294,248154.2,211,12.1,209127000,460524,87191,39369,540782,220293,275,347,418,152,278,399,506,553,746,924,18725.5,603,0,603,734,902,14.4,1,27,33,.45,12,18,.4,.0765,.34,.4,.4,412,2747,4536,4536,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,99196,13415,877,84904,1062709,177168,337522.8193,63286.8144,607905,140761.9026,19333.0924,196502,
AR,4,5,2006,2821761,1294906,70504,5.2,26.1625,12.96369,3.931164,94451.60000000001,55,7.7,83068200,45583,17925,8204,384889,159354,162,204,247,152,278,399,506,440,603,753,4177.75,603,0,603,734,487,17.7,0,75,25,.75,27,8,.7714285714285715,.0765,.34,.4,.4,412,2747,4536,4536,.0765,.1598,.2106,.2106,0,,,0,5.15,5.15,92960,9157,775,83028,631436,88186,188712.9263,34700.9775,345925,106706.8571,13201.3659,145763,
